ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
370.0,"[[995.5, 703.5, 47.0, 121.0], [996.5, 703.0, 47.0, 122.0], [999.0, 704.0, 48.0, 124.0], [1000.0, 704.5, 48.0, 125.0], [1000.5, 705.0, 49.0, 126.0], [1001.5, 705.0, 49.0, 126.0], [1002.0, 705.5, 50.0, 127.0], [1003.0, 705.5, 50.0, 127.0], [1004.5, 706.0, 51.0, 128.0], [1005.5, 705.5, 51.0, 129.0], [1006.5, 706.0, 51.0, 130.0], [1008.0, 706.5, 52.0, 131.0], [1009.0, 707.0, 52.0, 132.0], [1010.5, 707.5, 53.0, 133.0], [1012.5, 708.5, 53.0, 135.0], [1015.0, 709.0, 54.0, 136.0]]","[[1017.0, 710.0, 54.0, 138.0], [1020.5, 712.0, 55.0, 140.0], [1022.5, 713.0, 55.0, 142.0], [1024.5, 714.0, 55.0, 144.0], [1027.0, 715.0, 56.0, 146.0], [1029.0, 716.0, 56.0, 148.0], [1031.5, 716.5, 57.0, 149.0], [1033.5, 717.5, 57.0, 151.0], [1036.0, 714.5, 58.0, 145.0], [1038.0, 715.0, 58.0, 146.0], [1040.0, 715.5, 58.0, 147.0], [1042.5, 716.5, 59.0, 149.0], [1044.5, 716.0, 59.0, 150.0], [1047.0, 716.5, 60.0, 151.0], [1048.0, 717.5, 60.0, 153.0], [1050.0, 718.0, 60.0, 154.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0080.png', '0081.png', '0082.png', '0083.png', '0084.png', '0085.png', '0086.png', '0087.png', '0088.png', '0089.png', '0090.png', '0091.png', '0092.png', '0093.png', '0094.png', '0095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
370.0,"[[1017.0, 710.0, 54.0, 138.0], [1020.5, 712.0, 55.0, 140.0], [1022.5, 713.0, 55.0, 142.0], [1024.5, 714.0, 55.0, 144.0], [1027.0, 715.0, 56.0, 146.0], [1029.0, 716.0, 56.0, 148.0], [1031.5, 716.5, 57.0, 149.0], [1033.5, 717.5, 57.0, 151.0], [1036.0, 714.5, 58.0, 145.0], [1038.0, 715.0, 58.0, 146.0], [1040.0, 715.5, 58.0, 147.0], [1042.5, 716.5, 59.0, 149.0], [1044.5, 716.0, 59.0, 150.0], [1047.0, 716.5, 60.0, 151.0], [1048.0, 717.5, 60.0, 153.0], [1050.0, 718.0, 60.0, 154.0]]","[[1052.5, 719.0, 61.0, 156.0], [1054.5, 719.5, 61.0, 157.0], [1057.0, 720.0, 62.0, 158.0], [1059.0, 720.0, 62.0, 160.0], [1060.0, 720.5, 62.0, 161.0], [1062.5, 721.0, 63.0, 162.0], [1064.5, 722.0, 63.0, 164.0], [1064.5, 722.5, 69.0, 165.0], [1067.0, 723.5, 70.0, 167.0], [1069.0, 724.5, 70.0, 169.0], [1071.5, 725.0, 71.0, 170.0], [1073.5, 725.0, 71.0, 172.0], [1076.5, 725.5, 71.0, 173.0], [1079.0, 726.5, 72.0, 175.0], [1081.0, 727.5, 72.0, 177.0], [1083.0, 728.0, 72.0, 178.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0096.png', '0097.png', '0098.png', '0099.png', '0100.png', '0101.png', '0102.png', '0103.png', '0104.png', '0105.png', '0106.png', '0107.png', '0108.png', '0109.png', '0110.png', '0111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
370.0,"[[1052.5, 719.0, 61.0, 156.0], [1054.5, 719.5, 61.0, 157.0], [1057.0, 720.0, 62.0, 158.0], [1059.0, 720.0, 62.0, 160.0], [1060.0, 720.5, 62.0, 161.0], [1062.5, 721.0, 63.0, 162.0], [1064.5, 722.0, 63.0, 164.0], [1064.5, 722.5, 69.0, 165.0], [1067.0, 723.5, 70.0, 167.0], [1069.0, 724.5, 70.0, 169.0], [1071.5, 725.0, 71.0, 170.0], [1073.5, 725.0, 71.0, 172.0], [1076.5, 725.5, 71.0, 173.0], [1079.0, 726.5, 72.0, 175.0], [1081.0, 727.5, 72.0, 177.0], [1083.0, 728.0, 72.0, 178.0]]","[[1085.5, 729.0, 73.0, 180.0], [1087.5, 730.0, 73.0, 182.0], [1089.5, 730.5, 73.0, 183.0], [1092.0, 731.5, 74.0, 185.0], [1094.0, 732.0, 74.0, 186.0], [1096.0, 732.0, 74.0, 188.0], [1099.5, 733.0, 75.0, 190.0], [1101.5, 733.5, 75.0, 191.0], [1103.5, 734.5, 75.0, 193.0], [1106.0, 735.5, 76.0, 195.0], [1108.0, 736.0, 76.0, 196.0], [1110.0, 737.0, 76.0, 198.0], [1112.5, 737.5, 77.0, 199.0], [1114.5, 738.5, 77.0, 201.0], [1117.0, 739.5, 78.0, 203.0], [1119.0, 740.0, 78.0, 204.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0112.png', '0113.png', '0114.png', '0115.png', '0116.png', '0117.png', '0118.png', '0119.png', '0120.png', '0121.png', '0122.png', '0123.png', '0124.png', '0125.png', '0126.png', '0127.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[586.5, 700.5, 33.0, 123.0], [586.0, 700.5, 32.0, 123.0], [587.0, 701.0, 32.0, 122.0], [586.5, 701.0, 31.0, 122.0], [586.0, 700.5, 30.0, 121.0], [585.5, 701.0, 31.0, 122.0], [584.5, 701.5, 31.0, 123.0], [583.0, 701.5, 32.0, 125.0], [582.0, 702.0, 32.0, 126.0], [581.5, 702.5, 33.0, 127.0], [579.5, 703.0, 33.0, 128.0], [577.5, 702.0, 33.0, 128.0], [575.5, 702.5, 33.0, 129.0], [574.0, 702.5, 34.0, 129.0], [572.0, 703.0, 34.0, 130.0], [570.0, 702.0, 34.0, 130.0]]","[[568.0, 702.5, 34.0, 131.0], [567.0, 702.0, 34.0, 132.0], [566.0, 701.5, 34.0, 133.0], [565.0, 701.5, 34.0, 135.0], [562.5, 701.0, 33.0, 136.0], [561.5, 700.5, 33.0, 137.0], [560.5, 700.0, 33.0, 138.0], [558.5, 700.5, 33.0, 139.0], [557.0, 700.5, 34.0, 139.0], [556.0, 701.0, 34.0, 140.0], [554.0, 701.0, 34.0, 140.0], [552.5, 701.5, 35.0, 141.0], [550.5, 701.5, 35.0, 141.0], [549.5, 703.0, 35.0, 142.0], [547.5, 703.5, 35.0, 143.0], [547.0, 704.5, 36.0, 143.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0000.png', '0001.png', '0002.png', '0003.png', '0004.png', '0005.png', '0006.png', '0007.png', '0008.png', '0009.png', '0010.png', '0011.png', '0012.png', '0013.png', '0014.png', '0015.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[568.0, 702.5, 34.0, 131.0], [567.0, 702.0, 34.0, 132.0], [566.0, 701.5, 34.0, 133.0], [565.0, 701.5, 34.0, 135.0], [562.5, 701.0, 33.0, 136.0], [561.5, 700.5, 33.0, 137.0], [560.5, 700.0, 33.0, 138.0], [558.5, 700.5, 33.0, 139.0], [557.0, 700.5, 34.0, 139.0], [556.0, 701.0, 34.0, 140.0], [554.0, 701.0, 34.0, 140.0], [552.5, 701.5, 35.0, 141.0], [550.5, 701.5, 35.0, 141.0], [549.5, 703.0, 35.0, 142.0], [547.5, 703.5, 35.0, 143.0], [547.0, 704.5, 36.0, 143.0]]","[[545.0, 705.0, 36.0, 144.0], [544.0, 706.5, 36.0, 145.0], [542.5, 707.5, 37.0, 147.0], [541.5, 707.0, 37.0, 148.0], [540.0, 708.0, 38.0, 150.0], [538.0, 707.5, 38.0, 151.0], [536.5, 707.5, 39.0, 153.0], [534.5, 707.5, 39.0, 155.0], [532.0, 708.5, 40.0, 157.0], [530.0, 708.5, 40.0, 159.0], [528.5, 708.5, 41.0, 161.0], [527.5, 710.0, 41.0, 162.0], [525.5, 710.5, 41.0, 163.0], [525.0, 711.5, 42.0, 163.0], [523.0, 712.0, 42.0, 164.0], [522.0, 713.5, 42.0, 165.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0016.png', '0017.png', '0018.png', '0019.png', '0020.png', '0021.png', '0022.png', '0023.png', '0024.png', '0025.png', '0026.png', '0027.png', '0028.png', '0029.png', '0030.png', '0031.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[545.0, 705.0, 36.0, 144.0], [544.0, 706.5, 36.0, 145.0], [542.5, 707.5, 37.0, 147.0], [541.5, 707.0, 37.0, 148.0], [540.0, 708.0, 38.0, 150.0], [538.0, 707.5, 38.0, 151.0], [536.5, 707.5, 39.0, 153.0], [534.5, 707.5, 39.0, 155.0], [532.0, 708.5, 40.0, 157.0], [530.0, 708.5, 40.0, 159.0], [528.5, 708.5, 41.0, 161.0], [527.5, 710.0, 41.0, 162.0], [525.5, 710.5, 41.0, 163.0], [525.0, 711.5, 42.0, 163.0], [523.0, 712.0, 42.0, 164.0], [522.0, 713.5, 42.0, 165.0]]","[[520.0, 714.0, 42.0, 166.0], [517.5, 714.0, 41.0, 168.0], [516.5, 714.5, 41.0, 169.0], [514.0, 714.5, 40.0, 171.0], [512.0, 715.0, 40.0, 172.0], [509.5, 715.5, 41.0, 173.0], [507.0, 716.5, 42.0, 175.0], [505.0, 717.0, 44.0, 176.0], [502.5, 718.0, 45.0, 178.0], [500.0, 718.5, 46.0, 179.0], [497.0, 718.5, 46.0, 181.0], [495.5, 718.5, 47.0, 183.0], [492.5, 718.5, 47.0, 185.0], [491.0, 717.5, 48.0, 187.0], [488.0, 717.5, 48.0, 189.0], [486.5, 717.5, 49.0, 191.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0032.png', '0033.png', '0034.png', '0035.png', '0036.png', '0037.png', '0038.png', '0039.png', '0040.png', '0041.png', '0042.png', '0043.png', '0044.png', '0045.png', '0046.png', '0047.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[520.0, 714.0, 42.0, 166.0], [517.5, 714.0, 41.0, 168.0], [516.5, 714.5, 41.0, 169.0], [514.0, 714.5, 40.0, 171.0], [512.0, 715.0, 40.0, 172.0], [509.5, 715.5, 41.0, 173.0], [507.0, 716.5, 42.0, 175.0], [505.0, 717.0, 44.0, 176.0], [502.5, 718.0, 45.0, 178.0], [500.0, 718.5, 46.0, 179.0], [497.0, 718.5, 46.0, 181.0], [495.5, 718.5, 47.0, 183.0], [492.5, 718.5, 47.0, 185.0], [491.0, 717.5, 48.0, 187.0], [488.0, 717.5, 48.0, 189.0], [486.5, 717.5, 49.0, 191.0]]","[[483.5, 717.5, 49.0, 193.0], [480.0, 717.5, 50.0, 195.0], [476.0, 716.5, 50.0, 197.0], [473.5, 716.0, 51.0, 198.0], [469.5, 715.0, 51.0, 200.0], [466.0, 715.0, 52.0, 202.0], [462.5, 715.5, 53.0, 205.0], [458.5, 716.0, 53.0, 208.0], [454.0, 715.0, 54.0, 210.0], [450.0, 715.5, 54.0, 213.0], [446.5, 716.0, 55.0, 216.0], [442.5, 717.0, 55.0, 218.0], [438.0, 717.5, 56.0, 219.0], [434.0, 718.5, 56.0, 221.0], [429.5, 719.0, 57.0, 222.0], [425.5, 720.0, 57.0, 224.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0048.png', '0049.png', '0050.png', '0051.png', '0052.png', '0053.png', '0054.png', '0055.png', '0056.png', '0057.png', '0058.png', '0059.png', '0060.png', '0061.png', '0062.png', '0063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[483.5, 717.5, 49.0, 193.0], [480.0, 717.5, 50.0, 195.0], [476.0, 716.5, 50.0, 197.0], [473.5, 716.0, 51.0, 198.0], [469.5, 715.0, 51.0, 200.0], [466.0, 715.0, 52.0, 202.0], [462.5, 715.5, 53.0, 205.0], [458.5, 716.0, 53.0, 208.0], [454.0, 715.0, 54.0, 210.0], [450.0, 715.5, 54.0, 213.0], [446.5, 716.0, 55.0, 216.0], [442.5, 717.0, 55.0, 218.0], [438.0, 717.5, 56.0, 219.0], [434.0, 718.5, 56.0, 221.0], [429.5, 719.0, 57.0, 222.0], [425.5, 720.0, 57.0, 224.0]]","[[420.0, 720.5, 58.0, 227.0], [415.5, 721.0, 59.0, 230.0], [410.0, 721.5, 60.0, 233.0], [404.5, 722.5, 61.0, 235.0], [399.0, 723.0, 62.0, 238.0], [394.5, 723.5, 63.0, 241.0], [389.0, 724.0, 64.0, 244.0], [383.0, 724.5, 64.0, 247.0], [376.5, 725.5, 65.0, 251.0], [370.5, 726.0, 65.0, 254.0], [365.0, 727.0, 66.0, 258.0], [359.0, 727.5, 66.0, 261.0], [352.5, 728.5, 67.0, 265.0], [346.5, 729.0, 67.0, 268.0], [338.0, 729.5, 68.0, 273.0], [331.0, 731.5, 70.0, 279.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0064.png', '0065.png', '0066.png', '0067.png', '0068.png', '0069.png', '0070.png', '0071.png', '0072.png', '0073.png', '0074.png', '0075.png', '0076.png', '0077.png', '0078.png', '0079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[420.0, 720.5, 58.0, 227.0], [415.5, 721.0, 59.0, 230.0], [410.0, 721.5, 60.0, 233.0], [404.5, 722.5, 61.0, 235.0], [399.0, 723.0, 62.0, 238.0], [394.5, 723.5, 63.0, 241.0], [389.0, 724.0, 64.0, 244.0], [383.0, 724.5, 64.0, 247.0], [376.5, 725.5, 65.0, 251.0], [370.5, 726.0, 65.0, 254.0], [365.0, 727.0, 66.0, 258.0], [359.0, 727.5, 66.0, 261.0], [352.5, 728.5, 67.0, 265.0], [346.5, 729.0, 67.0, 268.0], [338.0, 729.5, 68.0, 273.0], [331.0, 731.5, 70.0, 279.0]]","[[322.5, 732.0, 71.0, 284.0], [315.0, 733.0, 72.0, 290.0], [306.5, 733.5, 73.0, 295.0], [299.5, 735.5, 75.0, 301.0], [291.0, 736.0, 76.0, 306.0], [283.0, 737.5, 78.0, 311.0], [274.5, 739.0, 79.0, 316.0], [266.5, 740.5, 81.0, 321.0], [258.5, 742.5, 83.0, 327.0], [250.5, 744.0, 85.0, 332.0], [242.0, 745.5, 86.0, 337.0], [234.0, 747.0, 88.0, 342.0], [223.5, 748.0, 89.0, 348.0], [214.0, 749.5, 90.0, 353.0], [203.5, 750.5, 91.0, 359.0], [193.5, 752.5, 91.0, 365.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0080.png', '0081.png', '0082.png', '0083.png', '0084.png', '0085.png', '0086.png', '0087.png', '0088.png', '0089.png', '0090.png', '0091.png', '0092.png', '0093.png', '0094.png', '0095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
371.0,"[[322.5, 732.0, 71.0, 284.0], [315.0, 733.0, 72.0, 290.0], [306.5, 733.5, 73.0, 295.0], [299.5, 735.5, 75.0, 301.0], [291.0, 736.0, 76.0, 306.0], [283.0, 737.5, 78.0, 311.0], [274.5, 739.0, 79.0, 316.0], [266.5, 740.5, 81.0, 321.0], [258.5, 742.5, 83.0, 327.0], [250.5, 744.0, 85.0, 332.0], [242.0, 745.5, 86.0, 337.0], [234.0, 747.0, 88.0, 342.0], [223.5, 748.0, 89.0, 348.0], [214.0, 749.5, 90.0, 353.0], [203.5, 750.5, 91.0, 359.0], [193.5, 752.5, 91.0, 365.0]]","[[183.0, 753.5, 92.0, 371.0], [173.5, 755.0, 93.0, 376.0], [163.0, 756.0, 94.0, 382.0], [150.5, 758.0, 95.0, 390.0], [139.5, 759.5, 97.0, 397.0], [127.0, 761.5, 98.0, 405.0], [116.0, 764.0, 100.0, 412.0], [103.5, 766.0, 101.0, 420.0], [92.5, 767.5, 103.0, 427.0], [80.0, 769.5, 104.0, 435.0], [71.0, 772.0, 96.0, 444.0], [53.5, 773.5, 107.0, 453.0], [47.0, 776.5, 94.0, 463.0], [44.5, 778.0, 89.0, 472.0], [41.5, 780.5, 79.0, 481.0], [31.5, 783.5, 61.0, 475.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0096.png', '0097.png', '0098.png', '0099.png', '0100.png', '0101.png', '0102.png', '0103.png', '0104.png', '0105.png', '0106.png', '0107.png', '0108.png', '0109.png', '0110.png', '0111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
372.0,"[[1130.0, 747.0, 126.0, 334.0], [1137.0, 747.0, 126.0, 340.0], [1144.0, 748.5, 126.0, 347.0], [1151.0, 749.5, 126.0, 353.0], [1158.5, 753.0, 129.0, 360.0], [1167.0, 755.0, 132.0, 366.0], [1174.5, 758.5, 135.0, 373.0], [1183.0, 760.5, 138.0, 379.0], [1190.5, 764.0, 141.0, 386.0], [1202.0, 765.0, 140.0, 394.0], [1214.0, 765.5, 140.0, 403.0], [1225.5, 766.5, 139.0, 411.0], [1237.0, 766.5, 138.0, 419.0], [1245.5, 769.0, 143.0, 430.0], [1253.5, 770.5, 149.0, 441.0], [1262.0, 772.5, 154.0, 451.0]]","[[1269.5, 774.0, 159.0, 462.0], [1283.0, 775.5, 158.0, 469.0], [1296.5, 776.5, 157.0, 475.0], [1309.5, 777.0, 155.0, 482.0], [1323.0, 782.5, 154.0, 497.0], [1337.5, 784.5, 155.0, 509.0], [1353.0, 789.0, 162.0, 526.0], [1369.5, 792.0, 169.0, 542.0], [1386.0, 794.5, 176.0, 557.0], [1403.0, 794.5, 182.0, 569.0], [1421.0, 791.5, 188.0, 575.0], [1440.0, 788.5, 194.0, 581.0], [1458.5, 785.5, 199.0, 587.0], [1477.0, 782.5, 204.0, 593.0], [1496.0, 779.0, 208.0, 600.0], [1515.5, 775.5, 213.0, 607.0]]","['JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209', 'JAAD\\scene\\0209']","['0109.png', '0110.png', '0111.png', '0112.png', '0113.png', '0114.png', '0115.png', '0116.png', '0117.png', '0118.png', '0119.png', '0120.png', '0121.png', '0122.png', '0123.png', '0124.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
